Station_name,Date,Temp_max,Temp_avg,Temp_min,RH_max,RH_min
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-11,110,99,85,29,10
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-10,111,99,85,26,10
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-09,105,95,79,26,14
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-08,106,94,80,31,10
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-07,103,91,74,34,15
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-06,100,89,74,35,14
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-05,97,87,70,34,15
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-04,98,86,70,26,11
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-03,99,87,71,24,10
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-02,100,88,71,14,6
"Belmont Mountains, # 50463, Elev. 1,860 ft.",2022-06-01,97,86,69,16,7
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-30,107,93,77,89,22
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-29,109,97,84,65,22
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-28,108,98,88,40,20
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-27,103,92,79,70,26
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-26,107,93,82,65,21
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-25,110,95,82,50,16
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-24,108,96,79,62,21
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-23,112,96,81,37,16
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-22,106,96,87,39,20
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-21,109,93,71,30,8
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-20,104,88,67,14,7
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-19,100,88,73,21,7
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-18,101,92,83,30,11
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-17,111,97,80,23,10
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-16,114,96,72,21,9
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-15,108,92,71,39,8
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-14,105,91,73,46,13
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-13,106,96,82,31,14
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-12,114,101,85,34,13
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-11,115,101,83,37,13
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-10,114,100,82,31,10
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-09,111,98,79,30,15
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-08,112,96,76,35,11
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-07,108,94,75,34,15
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-06,105,93,75,31,14
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-05,102,90,75,37,16
"Buckeye FRS #1, # 50440, Elev. 1,090 ft.",2022-06-04,102,89,70,26,11
